26,"Aditya College of Technology & Science, Satna (2007)",Private,FTS,BSC,5580,5843,UR/X/OP,N,2,2024
27,"Aditya College of Technology & Science, Satna (2007)",Private,MECH,DIPPPT,1089,5893,UR/X/OP,N,20,2024
28,"Aditya College of Technology & Science, Satna (2007)",Private,MECH,BSC,5931,5931,UR/X/OP,N,1,2024
29,"Aditya College of Technology & Science, Satna (2007)",Private,MINING,DIPPPT,4162,5911,OBC/X/OP,N,7,2024
30,"Aditya College of Technology & Science, Satna (2007)",Private,MINING,DIPPPT,4655,5272,SC/X/OP,N,3,2024
31,"Aditya College of Technology & Science, Satna (2007)",Private,MINING,DIPPPT,4074,4074,ST/X/OP,N,1,2024
32,"Aditya College of Technology & Science, Satna (2007)",Private,MINING,DIPPPT,56,3522,UR/X/OP,N,43,2024
33,"All Saints College of Technology, Bhopal (2002)",Private,CIVIL,DIPPPT,219,5295,UR/X/OP,N,12,2024
34,"All Saints College of Technology, Bhopal (2002)",Private,CSE,DIPPPT,60,4915,UR/X/OP,N,12,2024
35,"All Saints College of Technology, Bhopal (2002)",Private,EC,DIPPPT,209,3705,UR/X/OP,N,6,2024
36,"All Saints College of Technology, Bhopal (2002)",Private,ELECT ELEX,DIPPPT,545,5305,UR/X/OP,N,5,2024
37,"All Saints College of Technology, Bhopal (2002)",Private,ELECT ELEX,BSC,5899,5899,UR/X/OP,N,1,2024
38,"All Saints College of Technology, Bhopal (2002)",Private,MECH,DIPPPT,194,4948,UR/X/OP,N,11,2024
39,"All Saints College of Technology, Bhopal (2002)",Private,MECH,BSC,5971,5971,UR/X/OP,N,1,2024
40,"Alpine Institute of Technology, Ujjain (2007)",Private,CIVIL,DIPPPT,2589,5493,UR/X/OP,N,3,2024
41,"Alpine Institute of Technology, Ujjain (2007)",Private,CSE,DIPPPT,3054,3054,UR/X/OP,N,1,2024
42,"Alpine Institute of Technology, Ujjain (2007)",Private,EE,DIPPPT,1457,5529,UR/X/OP,N,11,2024
43,"Alpine Institute of Technology, Ujjain (2007)",Private,MECH,DIPPPT,4304,4601,UR/X/OP,N,4,2024
44,"Annie Institute of Technology and Research Centre, Chhindwara (2013)",Private,CIVIL,DIPPPT,2756,4891,UR/X/OP,N,2,2024
45,"Annie Institute of Technology and Research Centre, Chhindwara (2013)",Private,CSE,DIPPPT,1808,5357,UR/X/OP,N,4,2024
46,"Annie Institute of Technology and Research Centre, Chhindwara (2013)",Private,EC,DIPPPT,5666,5666,UR/X/OP,N,1,2024
47,"Annie Institute of Technology and Research Centre, Chhindwara (2013)",Private, MECH,DIPPPT,918,918,UR/X/OP,N,1,2024
48,"Astral Institute of Technology & Research, Indore (2006)",Private,CIVIL,DIPPPT,5826,5826,UR/X/OP,N,1,2024
49,"Astral Institute of Technology & Research, Indore (2006)",Private,CSE,DIPPPT,3701,4877,UR/X/OP,N,2,2024
50,"Astral Institute of Technology & Research, Indore (2006)",Private,MECH,DIPPPT,1970,2686,UR/X/OP,N,2,2024
51,"Babulal Tarabai Institute of Research & Technology, Sagar (2008)",Private,CIVIL,DIPPPT,3637,3637,UR/X/OP,N,1,2024
52,"Babulal Tarabai Institute of Research & Technology, Sagar (2008)",Private,CSE,BSC,5694,5694,UR/X/OP,N,1,2024
53,"Babulal Tarabai Institute of Research & Technology, Sagar (2008)",Private,EC,DIPPPT,5901,5901,UR/X/OP,N,1,2024
54,"Babulal Tarabai Institute of Research & Technology, Sagar (2008)",Private,ELECT ELEX,BSC,4439,4439,SC/X/OP,N,1,2024
55,"Babulal Tarabai Institute of Research & Technology, Sagar (2008)",Private,ELECT ELEX,DIPPPT,2921,3842,UR/X/OP,N,2,2024
56,"Bagulamukhi College of Technology, Bhopal (2009)",Private,CIVIL,DIPPPT,30,5660,UR/X/OP,N,20,2024
57,"Bagulamukhi College of Technology, Bhopal (2009)",Private,CSE,DIPPPT,813,5766,UR/X/OP,N,3,2024
58,"Bagulamukhi College of Technology, Bhopal (2009)",Private,EE,DIPPPT,39,5817,UR/X/OP,N,26,2024
59,"Bagulamukhi College of Technology, Bhopal (2009)",Private,MECH,DIPPPT,2608,4325,UR/X/OP,N,2,2024
60,"Bansal College of Engineering, Obedullaganj, Raisen (2002)",Private,CIVIL,DIPPPT,102,5926,UR/X/OP,N,14,2024
61,"Bansal College of Engineering, Obedullaganj, Raisen (2002)",Private,CSE,DIPPPT,555,5416,UR/X/OP,N,9,2024
62,"Bansal College of Engineering, Obedullaganj, Raisen (2002)",Private,CSEIML,DIPPPT,5166,5183,OBC/X/OP,N,2,2024
63,"Bansal College of Engineering, Obedullaganj, Raisen (2002)",Private,CSEIML,DIPPPT,2937,4746,UR/X/OP,N,4,2024
64,"Bansal College of Engineering, Obedullaganj, Raisen (2002)",Private,EC,DIPPPT,3433,4849,UR/X/OP,N,2,2024
65,"Bansal College of Engineering, Obedullaganj, Raisen (2002)",Private,ELECT ELEX,DIPPPT,356,5470,UR/X/OP,N,17,2024
66,"Bansal College of Engineering, Obedullaganj, Raisen (2002)",Private,MECH,DIPPPT,124,5813,UR/X/OP,N,4,2024
67,"Bansal Institute of Research & Technology, Bhopal (2007)",Private,CIVIL,DIPPPT,1237,5714,UR/X/OP,N,6,2024
68,"Bansal Institute of Research & Technology, Bhopal (2007)",Private,CSE,BSC,5315,5315,UR/X/OP,N,1,2024
69,"Bansal Institute of Research & Technology, Bhopal (2007)",Private,CSE,DIPPPT,450,5518,UR/X/OP,N,17,2024
70,"Bansal Institute of Research & Technology, Bhopal (2007)",Private,EC,DIPPPT,103,4461,UR/X/OP,N,3,2024
71,"Bansal Institute of Research & Technology, Bhopal (2007)",Private,ELECT ELEX,DIPPPT,53,4536,UR/X/OP,N,3,2024
72,"Bansal Institute of Research & Technology, Bhopal (2007)",Private,MECH,DIPPPT,19,4678,UR/X/OP,N,6,2024
73,"Bansal Institute of Research & Technology, Bhopal (2007)",Private,MECH,BSC,5952,5952,UR/X/OP,N,1,2024
74,"Bansal Institute of Research Technology & Science, Bhopal (2008)",Private,CIVIL,DIPPPT,1942,4927,UR/X/OP,N,5,2024
75,"Bansal Institute of Research Technology & Science, Bhopal (2008)",Private,CSE,DIPPPT,782,5261,UR/X/OP,N,9,2024
76,"Bansal Institute of Research Technology & Science, Bhopal (2008)",Private,MECH,DIPPPT,1034,5073,UR/X/OP,N,8,2024
77,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,CIVIL,DIPPPT,5456,5456,OBC/X/OP,N,1,2024
78,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,CIVIL,DIPPPT,2015,2077,UR/X/OP,N,2,2024
79,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,CSE,DIPPPT,4949,5760,OBC/X/OP,N,4,2024
80,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,CSE,DIPPPT,877,4690,UR/X/OP,N,8,2024
81,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,CSEIML,DIPPPT,1348,5961,UR/X/OP,N,2,2024
82,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,EC,DIPPPT,726,726,OBC/X/OP,N,1,2024
83,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,EC,DIPPPT,497,573,UR/X/OP,N,2,2024
84,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,ELECT ELEX,DIPPPT,731,731,OBC/X/OP,N,1,2024
85,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,ELECT ELEX,DIPPPT,525,643,UR/X/OP,N,2,2024
86,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,IT,DIPPPT,337,4280,UR/X/OP,N,4,2024
87,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,MECH,DIPPPT,4501,4501,OBC/X/OP,N,1,2024
88,"Bansal Institute of Science & Technology, Bhopal (2000)",Private,MECH,DIPPPT,3,2754,UR/X/OP,N,6,2024
89,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,CIVIL,DIPPPT,2873,4681,UR/X/OP,N,2,2024
90,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,CIVIL,BSC,5940,5954,UR/X/OP,N,2,2024
91,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,CSE,BSC,2219,2219,UR/X/OP,N,1,2024
92,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,CSE,DIPPPT,3211,5193,UR/X/OP,N,4,2024
93,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,EC,DIPPPT,1748,3392,UR/X/OP,N,3,2024
94,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,ELECT ELEX,DIPPPT,535,5606,UR/X/OP,N,11,2024
95,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,ELECT ELEX,BSC,5830,5830,UR/X/OP,N,1,2024
96,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,MECH,DIPPPT,971,5858,UR/X/OP,N,11,2024
97,"Bethesda Institute of Technology and Science, Gwalior (2011)",Private,MECH,BSC,5473,5935,UR/X/OP,N,3,2024
98,"BHOPAL INSTITUTE OF TECHNOLOGY & MANAGEMENT, BHOPAL (2009)",Private,CSE,DIPPPT,870,5207,UR/X/OP,N,9,2024
99,"BHOPAL INSTITUTE OF TECHNOLOGY & MANAGEMENT, BHOPAL (2009)",Private,EC,DIPPPT,1198,5534,UR/X/OP,N,13,2024
100,"BHOPAL INSTITUTE OF TECHNOLOGY & MANAGEMENT, BHOPAL (2009)",Private,EC,BSC,5684,5966,UR/X/OP,N,2,2024
101,"BHOPAL INSTITUTE OF TECHNOLOGY & MANAGEMENT, BHOPAL (2009)",Private,ELECT ELEX,DIPPPT,1280,5855,UR/X/OP,N,21,2024
102,"BHOPAL INSTITUTE OF TECHNOLOGY & MANAGEMENT, BHOPAL (2009)",Private,ELECT ELEX,BSC,5819,5871,UR/X/OP,N,2,2024
103,"BHOPAL INSTITUTE OF TECHNOLOGY & MANAGEMENT, BHOPAL (2009)",Private,MECH,DIPPPT,1025,5670,UR/X/OP,N,24,2024
104,"BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE, BHOPAL (2002)",Private,CIVIL,BSC,5739,5739,UR/X/OP,N,1,2024
105,"BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE, BHOPAL (2002)",Private,CIVIL,DIPPPT,441,5834,UR/X/OP,N,32,2024
106,"BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE, BHOPAL (2002)",Private,CSE,DIPPPT,173,3874,UR/X/OP,N,4,2024
107,"BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE, BHOPAL (2002)",Private,EC,DIPPPT,306,2911,UR/X/OP,N,9,2024
108,"BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE, BHOPAL (2002)",Private,ELECT ELEX,DIPPPT,774,5546,UR/X/OP,N,19,2024
109,"BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE, BHOPAL (2002)",Private,ELECT ELEX,BSC,5846,5846,UR/X/OP,N,1,2024
110,"BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE, BHOPAL (2002)",Private,MECH,DIPPPT,2577,4607,UR/X/OP,N,4,2024
111,"BHOPAL INSTITUTE OF TECHNOLOGY, BHOPAL (2007)",Private,CSE,DIPPPT,231,5927,UR/X/OP,N,55,2024
112,"BHOPAL INSTITUTE OF TECHNOLOGY, BHOPAL (2007)",Private,EC,DIPPPT,423,5463,UR/X/OP,N,13,2024
113,"BHOPAL INSTITUTE OF TECHNOLOGY, BHOPAL (2007)",Private,ELECT ELEX,DIPPPT,375,5947,UR/X/OP,N,83,2024
114,"BHOPAL INSTITUTE OF TECHNOLOGY, BHOPAL (2007)",Private,ELECT ELEX,BSC,5808,5974,UR/X/OP,N,4,2024
115,"BHOPAL INSTITUTE OF TECHNOLOGY, BHOPAL (2007)",Private,MECH,BSC,5468,5847,UR/X/OP,N,3,2024
116,"BHOPAL INSTITUTE OF TECHNOLOGY, BHOPAL (2007)",Private,MECH,DIPPPT,21,5915,UR/X/OP,N,73,2024
117,"BM College of Technology, Indore (2007)",Private,CIVIL,DIPPPT,940,5605,UR/X/OP,N,6,2024
118,"BM College of Technology, Indore (2007)",Private,CSE,DIPPPT,4456,5173,UR/X/OP,N,4,2024
119,"BM College of Technology, Indore (2007)",Private,ELECT ELEX,DIPPPT,508,4208,UR/X/OP,N,2,2024
120,"BM College of Technology, Indore (2007)",Private,MECH,DIPPPT,1881,2167,UR/X/OP,N,2,2024
121,"Chameli Devi Group of Institutions, Indore (2006)",Private,AIADS,DIPPPT,3901,3901,UR/X/OP,N,1,2024
122,"Chameli Devi Group of Institutions, Indore (2006)",Private,CIVIL,DIPPPT,1976,4717,UR/X/OP,N,4,2024
123,"Chameli Devi Group of Institutions, Indore (2006)",Private,CSE,DIPPPT,428,4674,UR/X/OP,N,9,2024
124,"Chameli Devi Group of Institutions, Indore (2006)",Private,CSE,BSC,5591,5591,UR/X/OP,N,1,2024
125,"Chameli Devi Group of Institutions, Indore (2006)",Private,IT,DIPPPT,2351,2351,UR/X/OP,N,1,2024
126,"Chameli Devi Group of Institutions, Indore (2006)",Private,MECH,DIPPPT,4449,5368,UR/X/OP,N,3,2024
127,"Corporate Institute of Science & Technology, Bhopal (2008)",Private,CIVIL,DIPPPT,18,5948,UR/X/OP,N,32,2024
128,"Corporate Institute of Science & Technology, Bhopal (2008)",Private,CSE,DIPPPT,444,5309,UR/X/OP,N,6,2024
129,"Corporate Institute of Science & Technology, Bhopal (2008)",Private,CSEIML,DIPPPT,69,3271,UR/X/OP,N,5,2024
130,"Corporate Institute of Science & Technology, Bhopal (2008)",Private,EC,DIPPPT,1828,4709,UR/X/OP,N,5,2024
131,"Corporate Institute of Science & Technology, Bhopal (2008)",Private,ELECT ELEX,DIPPPT,739,2098,UR/X/OP,N,3,2024
132,"Corporate Institute of Science & Technology, Bhopal (2008)",Private,MECH,DIPPPT,2,5873,UR/X/OP,N,23,2024
133,"DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY, SEONI",Private,AIML,DIPPPT,773,773,UR/X/OP,N,1,2024
134,"DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY, SEONI",Private,CSECS,DIPPPT,4707,4707,UR/X/OP,N,1,2024
135,"DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY, SEONI",Private,EE,DIPPPT,3106,3106,UR/X/OP,N,1,2024
136,"DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY, SEONI",Private,MECH,DIPPPT,1127,3355,UR/X/OP,N,2,2024
137,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CIVIL,DIPPPT,2133,2718,OBC/X/OP,N,2,2024
138,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CIVIL,DIPPPT,865,865,UR/X/OP,N,1,2024
139,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CMPS,BSC,4648,4648,UR/X/OP,N,1,2024
140,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CSE,DIPPPT,409,5623,UR/X/OP,N,16,2024
141,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CSEDS,DIPPPT,4507,5388,UR/X/OP,N,3,2024
142,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CSEIML,DIPPPT,4111,4832,OBC/X/OP,N,3,2024
143,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CSEIML,DIPPPT,3531,3531,SC/X/OP,N,1,2024
144,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,CSEIML,DIPPPT,135,2830,UR/X/OP,N,5,2024
145,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,EC,DIPPPT,5501,5661,UR/X/OP,N,2,2024
146,"Global Nature Care Sangathan's Group of Institutions, Jabalpur (2009)",Private,MECH,DIPPPT,2436,2436,UR/X/OP,N,1,2024
147,"Guru Ramdas Khalsa Institute of Science & Technology, Jabalpur (1997)",Private,MECH,DIPPPT,908,908,UR/X/OP,N,1,2024
148,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,CIVIL,DIPPPT,5967,5967,OBC/X/OP,N,1,2024
149,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,CIVIL,BSC,1357,5881,UR/X/OP,N,6,2024
150,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,CIVIL,DIPPPT,1139,5950,UR/X/OP,N,40,2024
151,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,CSE,DIPPPT,1030,4925,UR/X/OP,N,4,2024
152,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,CSE,BSC,5963,5977,UR/X/OP,N,2,2024
153,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,EC,DIPPPT,954,5141,UR/X/OP,N,6,2024
154,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,EC,BSC,2186,5190,UR/X/OP,N,3,2024
155,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,IT,BSC,1561,5069,UR/X/OP,N,2,2024
156,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,IT,DIPPPT,1470,5459,UR/X/OP,N,6,2024
157,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,MECH,DIPPPT,288,5668,UR/X/OP,N,28,2024
158,"Gwalior Institute of Information Technology, Gwalior (2008)",Private,MECH,BSC,4987,5913,UR/X/OP,N,2,2024
159,"Gyan Ganga College of Technology, Jabalpur (2006)",Private,CSE,DIPPPT,130,5743,UR/X/OP,N,10,2024
160,"Gyan Ganga College of Technology, Jabalpur (2006)",Private,CSEIML,DIPPPT,2056,5384,UR/X/OP,N,2,2024
161,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,CIVIL,DIPPPT,1317,5275,UR/X/OP,N,10,2024
162,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,CSD,DIPPPT,2910,2910,UR/X/OP,N,1,2024
163,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,CSE,DIPPPT,220,4830,UR/X/OP,N,9,2024
164,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,CSEDS,DIPPPT,2348,2348,UR/X/OP,N,1,2024
165,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,CSEIML,DIPPPT,47,4493,UR/X/OP,N,3,2024
166,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,EC,DIPPPT,2166,5110,UR/X/OP,N,3,2024
167,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,EE,DIPPPT,1134,4353,UR/X/OP,N,8,2024
168,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,ELECT ELEX,DIPPPT,1145,5589,UR/X/OP,N,8,2024
169,"GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE, JABALPUR (2003)",Private,MECH,DIPPPT,1487,5888,UR/X/OP,N,5,2024
170,"Gyan Sagar College of Engineering, Sagar (2009)",Private,CIVIL,DIPPPT,2419,2419,UR/X/OP,N,1,2024
171,"Gyan Sagar College of Engineering, Sagar (2009)",Private,CSE,DIPPPT,3526,3526,UR/X/OP,N,1,2024
172,"Gyan Sagar College of Engineering, Sagar (2009)",Private,ELECT ELEX,DIPPPT,147,5254,UR/X/OP,N,4,2024
173,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,CIVIL,DIPPPT,1265,5584,UR/X/OP,N,11,2024
174,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,CSE,DIPPPT,901,5609,UR/X/OP,N,11,2024
175,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,CSE,BSC,5968,5968,UR/X/OP,N,1,2024
176,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,EC,DIPPPT,4985,4985,ST/X/OP,N,1,2024
177,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,EC,DIPPPT,923,2284,UR/X/OP,N,2,2024
178,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,ELECT ELEX,DIPPPT,5094,5635,OBC/X/OP,N,3,2024
179,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,ELECT ELEX,DIPPPT,5147,5147,ST/X/OP,N,1,2024
180,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,ELECT ELEX,DIPPPT,325,4043,UR/X/OP,N,18,2024
181,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,IT,DIPPPT,4845,5375,UR/X/OP,N,2,2024
182,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,MECH,BSC,4261,4261,UR/X/OP,N,1,2024
183,"Hitkarni College of Engineering & Technology, Jabalpur (1997)",Private,MECH,DIPPPT,543,5789,UR/X/OP,N,33,2024
184,"IASSCOM fortune Institute of Technology, Bhopal (2008)",Private,CIVIL,DIPPPT,5503,5503,UR/X/OP,N,1,2024
185,"IES COLLEGE OF TECHNOLOGY, BHOPAL (2007)",Private,CIVIL,DIPPPT,311,5292,UR/X/OP,N,28,2024
186,"IES COLLEGE OF TECHNOLOGY, BHOPAL (2007)",Private,CSE,DIPPPT,164,5516,UR/X/OP,N,7,2024
187,"IES COLLEGE OF TECHNOLOGY, BHOPAL (2007)",Private,CSEIML,DIPPPT,835,835,UR/X/OP,N,1,2024
188,"IES COLLEGE OF TECHNOLOGY, BHOPAL (2007)",Private,EC,DIPPPT,745,3190,UR/X/OP,N,2,2024
189,"IES COLLEGE OF TECHNOLOGY, BHOPAL (2007)",Private,ELECT ELEX,BSC,5538,5538,UR/X/OP,N,1,2024
190,"IES COLLEGE OF TECHNOLOGY, BHOPAL (2007)",Private,ELECT ELEX,DIPPPT,1266,5802,UR/X/OP,N,16,2024
191,"IES COLLEGE OF TECHNOLOGY, BHOPAL (2007)",Private,MECH,DIPPPT,1021,5425,UR/X/OP,N,15,2024
192,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,CIVIL,DIPPPT,1907,1907,OBC/X/OP,Y,1,2024
193,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,CIVIL,DIPPPT,3987,3987,SC/X/OP,Y,1,2024
194,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,CIVIL,DIPPPT,1721,1721,ST/X/OP,Y,1,2024
195,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,CIVIL,DIPPPT,1079,1079,UR/X/F,Y,1,2024
196,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,CIVIL,DIPPPT,604,1155,UR/X/OP,Y,2,2024
197,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,EC,DIPPPT,1999,1999,UR/X/F,Y,1,2024
198,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,EC,DIPPPT,2938,5944,UR/X/OP,Y,5,2024
199,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,EE,DIPPPT,1564,1564,OBC/X/OP,Y,1,2024
200,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,EE,DIPPPT,2026,2026,SC/X/OP,Y,1,2024
201,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,EE,DIPPPT,2587,2587,ST/X/OP,Y,1,2024
202,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,EE,DIPPPT,686,686,UR/X/F,Y,1,2024
203,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,EE,DIPPPT,395,744,UR/X/OP,Y,2,2024
204,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,IT,DIPPPT,932,932,OBC/X/OP,Y,1,2024
205,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,IT,DIPPPT,4895,4895,SC/X/OP,Y,1,2024
206,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,IT,DIPPPT,5577,5577,ST/X/OP,Y,1,2024
207,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,IT,DIPPPT,605,605,UR/X/F,Y,1,2024
208,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,IT,DIPPPT,370,701,UR/X/OP,Y,2,2024
209,"Indira Gandhi Engineering College IGEC Sagar (1981)",GOVT,MECH,DIPPPT,3495,3495,OBC/X/OP,Y,1,2024
