1286 ,Shri Ram College of Engineering & Management Banmore (1998), Private ,CSE     ,BSC    ,755 , 755 , UR/X/M  ,N,1,2025
1287 ,Shri Ram College of Engineering & Management Banmore (1998), Private ,MECH    ,BSC    ,3543,3543 , OBC/X/M ,N,1,2025
1288 ,Shri Ram College of Engineering & Management Banmore (1998), Private ,MECH    ,DIPPPT ,4048,4663 , OBC/X/M ,N,2,2025
1289,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,CIVIL ,DIPPPT ,1289,1289, UR/X/M ,N,1,2025
1290,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,CSE   ,DIPPPT ,1644,2298, UR/X/F ,N,2 ,2025
1291,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,CSE   ,DIPPPT ,2853,2853, UR/X/M ,N,1 ,2025
1292,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,CSE   ,DIPPPT ,3154,3154, SC/X/M ,N,1 ,2025
1293,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,AIADS ,DIPPPT ,2984,2984, ST/X/F ,N,1  ,2025
1294,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,EE    ,DIPPPT ,3199,3199, SC/X/M ,N,1 ,2025
1295,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,EE    ,DIPPPT ,4360,4360, OBC/X/M ,N,1 ,2025
1296,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,EE    ,DIPPPT ,4404,4404, ST/X/F ,N,1,2025
1297,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,MECH  ,DIPPPT ,2369,2531, OBC/X/M,N,2 ,2025
1298,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,MECH  ,DIPPPT ,2961,2961, SC/X/M ,N,1 ,2025
1299,SHRI RAM GROUP OF INSTITUTION (FACULTY OF ENGINEERING PHARMACY MBA MCA) JABALPUR (2009),Private ,MECH  ,DIPPPT ,3698,3698, UR/X/M ,N,1  ,2025
1300 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CIVIL ,DIPPPT ,3959,3959, UR/X/F ,N,1,2025
1301 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CIVIL ,BSC    ,4000,4000, SC/X/M ,N,1,2025
1302 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CIVIL ,BSC    ,4263,4263, UR/X/M ,N,1,2025
1303 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CIVIL ,DIPPPT ,4486,4486, UR/X/M ,N,1 ,2025
1304 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CSE   ,DIPPPT ,2334,2334, UR/X/M ,N,1,2025
1305 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CSE   ,BSC    ,3803,3803, SC/X/M ,N,1,2025
1306 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CSE   ,BSC    ,3405,4138, OBC/X/M,N,2,2025
1307 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CSE   ,DIPPPT ,4284,4284, SC/X/F ,N,1,2025
1308 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,CSE   ,DIPPPT ,4589,4589, OBC/X/M,N,1,2025
1309 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,MECH  ,DIPPPT , 650,2651, UR/X/M ,N,2,2025
1310 ,Shri Ram Institute of Information Technology Banmore Morena (2007), Private ,MECH  ,BSC    ,1453,3814, OBC/X/M,N,3,2025
1311 ,Shri Ram Institute of Science & Technology Jabalpur (2007), Private ,CIVIL ,DIPPPT ,2989,2989, SC/X/M ,N,1,2025
1312 ,Shri Ram Institute of Science & Technology Jabalpur (2007), Private ,CIVIL ,DIPPPT ,1087,1087, OBC/X/M,N,1,2025
1313 ,Shri Ram Institute of Science & Technology Jabalpur (2007), Private ,CIVIL ,DIPPPT ,2359,2359, UR/X/M ,N,1,2025
1314 ,Shri Ram Institute of Science & Technology Jabalpur (2007), Private ,CSE   ,DIPPPT , 875, 875, UR/X/F ,N,1,2025
1315 ,Shri Ram Institute of Science & Technology Jabalpur (2007), Private ,CSE   ,DIPPPT ,4692,4692, SC/X/M ,N,1,2025
1316 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CIVIL  ,DIPPPT , 803, 803 , SC/X/M  ,N,1,2025
1317 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CIVIL  ,DIPPPT , 296, 346 , OBC/X/F ,N,2,2025
1318 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CSE    ,DIPPPT , 155, 155 , UR/X/M  ,N,1,2025
1319 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CSE    ,DIPPPT ,3909,3909 , OBC/X/M ,N,1,2025
1320 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CSE    ,DIPPPT ,1243,4107 , OBC/X/F ,N,2,2025
1321 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CSE    ,DIPPPT ,3574,4761 , ST/X/F  ,N,2,2025
1322 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CSEIML ,DIPPPT ,4161,4161 , OBC/X/M ,N,1,2025
1323 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,CSEIML ,DIPPPT ,4467,4467 , SC/X/M  ,N,1,2025
1324 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,EC     ,DIPPPT , 383, 383 , ST/X/F  ,N,1,2025
1325 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,EC     ,DIPPPT , 743, 743 , OBC/X/M ,N,1,2025
1326 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,EC     ,BSC    ,2347,2347 , OBC/X/M ,N,1,2025
1327 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,EE     ,DIPPPT ,4127,4127 , ST/X/F  ,N,1,2025
1328 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,EE     ,DIPPPT ,1773,1773 , SC/X/M  ,N,1,2025
1329 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,EE     ,DIPPPT ,3184,3184 , OBC/X/M ,N,1,2025
1330 ,Shri Ram Institute of Technology Jabalpur (2001), Private ,MECH   ,BSC    ,4463,4463 , OBC/X/M ,N,1,2025
1331 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,CIVIL ,DIPPPT , 246, 246 , UR/X/M  ,N,1,2025
1332 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,CIVIL ,DIPPPT ,1083,1083 , OBC/X/M ,N,1  ,2025
1333 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,CIVIL ,BSC    ,4056,4802 , OBC/X/M ,N,2  ,2025
1334 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,CSEML ,DIPPPT ,3720,3720 , SC/X/F  ,N,1  ,2025
1335 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,EE    ,DIPPPT ,3014,3014 , OBC/X/M ,N,1  ,2025
1336 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,EE    ,DIPPPT ,4788,4788 , SC/X/M  ,N,1,2025
1337 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,MECH  ,DIPPPT ,355 , 355 , OBC/X/M ,N,1,2025
1338 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,MECH  ,DIPPPT ,1715,1715 , UR/X/M  ,N,1,2025
1339 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,MINING,DIPPPT , 812,4092 , SC/X/M  ,N,6,2025
1340 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,MINING,DIPPPT , 164,4508 , OBC/X/M ,N,15  ,2025
1341 ,SHRI RAMA KRISHNA COLLEGE OF ENGINEERING SCIENCE AND MANAGEMENT (SRKCESM) SATNA ,Private ,MINING,DIPPPT , 68 ,4767 , UR/X/M  ,N,24  ,2025
1342 ,Shri Yogendra Sagar Institute of Technology & Science Ratlam (2008) ,Private ,EE      ,DIPPPT ,3954,3954 , UR/X/M ,N,1,2025
1343 ,Shri Yogendra Sagar Institute of Technology & Science Ratlam (2008) ,Private ,EE      ,DIPPPT ,3157,4414 , ST/X/M ,N,2,2025
1344 ,Shri Yogendra Sagar Institute of Technology & Science Ratlam (2008) ,Private ,EE      ,DIPPPT , 797,4720 , OBC/X/M,N,5,2025
1345 ,Shri Yogendra Sagar Institute of Technology & Science Ratlam (2008) ,Private ,IT      ,DIPPPT ,4706,4706 , SC/X/M ,N,1,2025
1346 ,Shri Yogendra Sagar Institute of Technology & Science Ratlam (2008) ,Private ,MECH    ,DIPPPT ,4247,4247 , UR/X/M ,N,1,2025
1347 ,SRAJAN INSTITUTE OF TECH.  MANAGEMENT & SCIENCE  RATLAM, Private ,EV  ,DIPPPT , 524 , 524 , OBC/X/M,N,1,2025
1348 ,SRAJAN INSTITUTE OF TECH.  MANAGEMENT & SCIENCE  RATLAM, Private ,EV  ,DIPPPT ,2694 ,2694 , SC/X/M ,N,1,2025
1349 ,SRAJAN INSTITUTE OF TECH.  MANAGEMENT & SCIENCE  RATLAM, Private ,MECH,DIPPPT ,1806 ,4203 , UR/X/M ,N,4,2025
1350 ,Sri Aurobindo Institute of Technology Indore (2009), Private ,CIVIL       ,DIPPPT , 99 ,2765, SC/X/M ,N,2,2025
1351 ,Sri Aurobindo Institute of Technology Indore (2009), Private ,CSE         ,DIPPPT , 197,4371, UR/X/M ,N,2,2025
1352 ,Sri Aurobindo Institute of Technology Indore (2009), Private ,ELECT ELEX  ,DIPPPT ,3021,3021, ST/X/F ,N,1,2025
1353 ,Sri Aurobindo Institute of Technology Indore (2009), Private ,MECH        ,DIPPPT ,3977,3977, OBC/X/M,N,1,2025
1354 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,CIVIL ,DIPPPT , 407 , 407, OBC/X/F ,N,1,2025
1355 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,CIVIL ,DIPPPT , 887 ,2408, UR/X/M  ,N,3,2025
1356 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,CIVIL ,DIPPPT ,2577 ,2734, OBC/X/M ,N,2,2025
1357 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,CIVIL ,DIPPPT , 810 ,3485, UR/X/F  ,N,5,2025
1358 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,CSE   ,DIPPPT ,1068 ,1068, OBC/X/M ,N,1,2025
1359 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,CSE   ,DIPPPT , 680 ,3639, OBC/X/F ,N,5,2025
1360 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,CSE   ,DIPPPT ,3831 ,4097, ST/X/F  ,N,2,2025
1361 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009),Private,ELECT ELEX,DIPPPT,3859,3859, ST/X/F  ,N,1,2025
1362 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,MECH  ,DIPPPT , 734 , 734, UR/X/F  ,N,1,2025
1363 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,MECH  ,DIPPPT ,2638 ,2638, SC/X/M  ,N,1,2025
1364 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,MECH  ,DIPPPT , 434 ,2788, OBC/X/F ,N,3,2025
1365 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,MECH  ,DIPPPT , 626 ,3261, ST/X/M  ,N,2,2025
1366 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,MECH  ,DIPPPT ,1155 ,4165, OBC/X/M ,N,5,2025
1367 ,ST. ALOYSIUS INSTITUTE OF TECHNOLOGY JABALPUR (2009), Private ,MECH  ,DIPPPT ,1737 ,4315, UR/X/M  ,N,4,2025
1368 ,Surabhi College of Engineering & Technology Bhopal (2008), Private ,CIVIL ,DIPPPT ,4517 ,4517 , SC/X/M ,N,1,2025
1369 ,Surabhi College of Engineering & Technology Bhopal (2008), Private ,CIVIL ,DIPPPT , 363 ,2484 , UR/X/F ,N,7,2025
1370 ,Surabhi College of Engineering & Technology Bhopal (2008), Private ,CIVIL ,DIPPPT , 408 ,2488 , UR/X/M ,N,18,2025
1371 ,Surabhi College of Engineering & Technology Bhopal (2008), Private ,CSE   ,DIPPPT , 701 ,4523 , UR/X/M ,N,2,2025
1372 ,Surabhi College of Engineering & Technology Bhopal (2008), Private ,ELECT ELEX ,DIPPPT , 915,3789 , UR/X/M ,N,17,2025
1373 ,Surabhi College of Engineering & Technology Bhopal (2008), Private ,ELECT ELEX ,DIPPPT ,4673,4673 , ST/X/M ,N,1,2025
1374 ,Surabhi College of Engineering & Technology Bhopal (2008), Private ,MECH  ,DIPPPT ,2307 ,2661 , UR/X/M ,N,3,2025
1375 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,CSE    ,DIPPPT ,2211,2211, OBC/X/M ,N,1,2025
1376 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,CSEDS  ,DIPPPT ,3504,4572, OBC/X/M ,N,3,2025
1377 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,CSEIML ,DIPPPT , 344,1266, OBC/X/M ,N,2,2025
1378 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,CSEIML ,DIPPPT ,1949,1949, OBC/X/F ,N,1,2025
1379 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,CSEIML ,DIPPPT ,2061,2061, UR/X/F  ,N,1,2025
1380 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,CSEIML ,BSC    ,4377,4377, OBC/X/M ,N,1,2025
1381 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,MECH   ,DIPPPT ,1175,1175, UR/X/F  ,N,1,2025
1382 ,Sushila Devi Bansal College of Engineering Indore (2006), Private ,MECH   ,DIPPPT ,4009,4009, OBC/X/M ,N,1,2025
1383 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CIVIL   ,DIPPPT , 548, 548 , ST/X/M ,N,1,2025
1384 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CIVIL   ,DIPPPT ,1917,1917 , SC/X/F ,N,1,2025
1385 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CIVIL   ,DIPPPT ,2069,2069 , UR/X/M ,N,1,2025
1386 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CIVIL   ,DIPPPT ,2763,2986 , SC/X/M ,N,2,2025
1387 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CIVIL   ,DIPPPT ,1069,4109 , OBC/X/F,N,2,2025
1388 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CSE     ,DIPPPT , 946,2238 , UR/X/F ,N,2,2025
1389 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CSE     ,DIPPPT , 254,2826 , ST/X/M ,N,3,2025
1390 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CSE     ,DIPPPT ,2078,3492 , OBC/X/M,N,4,2025
1391 ,Sushila Devi Bansal College of Technology indore (2005), Private ,CSE     ,DIPPPT ,3899,3899 , UR/X/M ,N,1,2025
1392 ,Sushila Devi Bansal College of Technology indore (2005), Private ,EC      ,DIPPPT ,1937,1937 , ST/X/M ,N,1,2025
1393 ,Sushila Devi Bansal College of Technology indore (2005), Private ,EC      ,DIPPPT ,3924,3924 , SC/X/M ,N,1,2025
1394 ,Sushila Devi Bansal College of Technology indore (2005), Private ,IT      ,DIPPPT ,3497,3819 , OBC/X/M,N,2,2025
1395 ,Sushila Devi Bansal College of Technology indore (2005), Private ,MECH    ,DIPPPT , 335, 335 , ST/X/M ,N,1,2025
1396 ,Sushila Devi Bansal College of Technology indore (2005), Private ,MECH    ,DIPPPT ,1611,3707 , SC/X/M ,N,2,2025
1397 ,Sushila Devi Bansal College of Technology indore (2005), Private ,MECH    ,DIPPPT ,2558,3997 , UR/X/M ,N,4,2025
1398 ,Sushila Devi Bansal College of Technology indore (2005), Private ,MECH    ,DIPPPT , 414,4104 , OBC/X/M,N,7,2025
1399 ,Swami Vivekanand College of Engineering Indore (2004), Private ,CSE ,DIPPPT , 391 , 391 , UR/X/F ,N,1,2025
1400 ,Swami Vivekanand College of Engineering Indore (2004), Private ,CSE ,DIPPPT , 598 ,3675 , OBC/X/M,N,2,2025
1401 ,Swami Vivekanand College of Engineering Indore (2004), Private ,CSE ,DIPPPT ,1494 ,4741 , UR/X/M ,N,2,2025
1402 ,SWAMI VIVEKANAND COLLEGE OF SCIENCE & TECHNOLOGY BHOPAL (2006) , Private ,CIVIL ,DIPPPT ,1764,1856 , UR/X/M ,N,2,2025
1403 ,Synergy Institute of Technology Dewas (2008), Private ,CIVIL      ,DIPPPT ,3054,3054, SC/X/M ,N,1,2025
1404 ,Synergy Institute of Technology Dewas (2008), Private ,CIVIL      ,DIPPPT ,2739,3279, UR/X/M ,N,2,2025
1405 ,Synergy Institute of Technology Dewas (2008), Private ,CSE        ,DIPPPT , 248,248 , UR/X/F ,N,1,2025
1406 ,Synergy Institute of Technology Dewas (2008), Private ,CSE        ,DIPPPT ,4248,4248, UR/X/M ,N,1,2025
1407 ,Synergy Institute of Technology Dewas (2008), Private ,CSE        ,BSC    ,4836,4836, UR/X/M ,N,1,2025
1408 ,Synergy Institute of Technology Dewas (2008), Private ,EC         ,DIPPPT , 723,1924, UR/X/F ,N,2,2025
1409 ,Synergy Institute of Technology Dewas (2008), Private ,EC         ,DIPPPT ,3126,3964, UR/X/M ,N,2,2025
1410 ,Synergy Institute of Technology Dewas (2008), Private ,ELECT ELEX ,DIPPPT , 725,1578, UR/X/F ,N,2,2025
1411 ,Synergy Institute of Technology Dewas (2008), Private ,ELECT ELEX ,DIPPPT ,2065,2065, OBC/X/M,N,1,2025
1412 ,Synergy Institute of Technology Dewas (2008), Private ,ELECT ELEX ,DIPPPT , 122,3633, UR/X/M ,N,12,2025
1413 ,Synergy Institute of Technology Dewas (2008), Private ,ELECT ELEX ,BSC    ,4830,4830, UR/X/M ,N,1,2025
1414 ,Synergy Institute of Technology Dewas (2008), Private ,MECH       ,DIPPPT ,1977,1977, SC/X/M ,N,1,2025
1415 ,Synergy Institute of Technology Dewas (2008), Private ,MECH       ,DIPPPT ,2118,3225, UR/X/F ,N,2,2025
1416 ,Synergy Institute of Technology Dewas (2008), Private ,MECH       ,DIPPPT ,1828,4320, OBC/X/M,N,3,2025
1417 ,Synergy Institute of Technology Dewas (2008), Private ,MECH       ,DIPPPT , 125,4573, UR/X/M ,N,24,2025
1418 ,Synergy Institute of Technology Dewas (2008), Private ,MECH       ,BSC    ,4597,4597, UR/X/M ,N,1,2025
1419 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,CIVIL      ,DIPPPT ,1742,3776, SC/X/M ,N,2,2025
1420 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,CIVIL      ,DIPPPT , 443,4345, UR/X/M ,N,11,2025
1421 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,CIVIL      ,DIPPPT ,1099,4472, OBC/X/M,N,4,2025
1422 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,CSE        ,DIPPPT , 478, 850, UR/X/M ,N,2,2025
1423 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,CSE        ,DIPPPT ,1744,2068, ST/X/F ,N,4,2025
1424 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,ELECT ELEX ,DIPPPT ,2697,2697, OBC/X/F,N,1,2025
1425 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,ELECT ELEX ,DIPPPT ,3629,3629, UR/X/F ,N,1,2025
1426 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,ELECT ELEX ,DIPPPT ,2533,4140, SC/X/M ,N,5,2025
1427 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,ELECT ELEX ,DIPPPT , 206,4412, UR/X/M ,N,15,2025
1428 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,ELECT ELEX ,DIPPPT , 323,4516, OBC/X/M,N,18,2025
1429 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,MECH       ,DIPPPT , 939,3671, OBC/X/M,N,11,2025
1430 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,MECH       ,DIPPPT , 777,4227, UR/X/M ,N,6,2025
1431 ,Takshshila Institute of Engineering & Technology Jabalpur (2004), Private ,MECH       ,BSC    ,4700,4700, OBC/X/M,N,1,2025
1432 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,CIVIL       ,DIPPPT ,2104,2104, OBC/X/M ,N,1,2025
1433 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,CIVIL       ,DIPPPT , 6  ,4737, UR/X/M  ,N,9,2025
1434 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,CSE         ,DIPPPT ,2832,2832, UR/X/M  ,N,1,2025
1435 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,CSE         ,DIPPPT ,3140,4346, OBC/X/M ,N,4,2025
1436 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,CSEIML      ,DIPPPT ,1270,1270, OBC/X/F ,N,1,2025
1437 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,EC          ,DIPPPT ,2746,2746, UR/X/F  ,N,1,2025
1438 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,EC          ,DIPPPT ,3210,3210, OBC/X/M ,N,1,2025
1439 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,ELECT ELEX  ,DIPPPT ,1386,1386, UR/X/F  ,N,1,2025
1440 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,ELECT ELEX  ,DIPPPT ,3558,4395, SC/X/M  ,N,3,2025
1441 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,ELECT ELEX  ,DIPPPT ,4525,4525, ST/X/M  ,N,1,2025
1442 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,ELECT ELEX  ,DIPPPT ,3843,4681, OBC/X/M ,N,3,2025
1443 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,ELECT ELEX  ,DIPPPT , 687,4735, UR/X/M  ,N,3,2025
1444 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,MECH        ,DIPPPT ,1151,1151, SC/X/F  ,N,1,2025
1445 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,MECH        ,DIPPPT ,2382,2382, OBC/X/M ,N,1,2025
1446 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,MECH        ,DIPPPT ,3041,3041, UR/X/F  ,N,1,2025
1447 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,MECH        ,DIPPPT ,3263,3263, OBC/X/F ,N,1,2025
1448 ,Technocrats Institute of Technology & Science Bhopal (2007), Private ,MECH        ,DIPPPT , 498,4774, UR/X/M  ,N,10,2025
1449 ,Technocrats Institute of Technology (Excellence) Bhopal (2007), Private ,CSE          ,DIPPPT ,2527,2527, OBC/X/M,N,1,2025
1450 ,Technocrats Institute of Technology (Excellence) Bhopal (2007), Private ,CSE          ,DIPPPT , 384,4341, UR/X/M ,N,9,2025
1451 ,Technocrats Institute of Technology (Excellence) Bhopal (2007), Private ,EC           ,DIPPPT ,1085,1456, UR/X/M ,N,3,2025
1452 ,Technocrats Institute of Technology (Excellence) Bhopal (2007), Private ,ELECT ELEX   ,DIPPPT ,1596,3442, UR/X/M ,N,4,2025
1453 ,Technocrats Institute of Technology (Excellence) Bhopal (2007), Private ,ELECT ELEX   ,DIPPPT ,4751,4751, ST/X/M ,N,1,2025
1454 ,Technocrats Institute of Technology (Excellence) Bhopal (2007), Private ,MECH         ,DIPPPT , 331, 331, OBC/X/M,N,1,2025
1455 ,Technocrats Institute of Technology (Excellence) Bhopal (2007), Private ,MECH         ,DIPPPT ,3335,3335, UR/X/M ,N,1,2025
1456 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CIVIL     ,DIPPPT ,2564,2564, UR/X/M ,N,1,2025
1457 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSE       ,DIPPPT ,2675,2675, OBC/X/M,N,1,2025
1458 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSE       ,DIPPPT ,3168,3168, UR/X/F ,N,1,2025
1459 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSE       ,DIPPPT ,2529,4378, UR/X/M ,N,5,2025
1460 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSEAIADS  ,DIPPPT ,1188,1734, UR/X/F ,N,2,2025
1461 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSEAIADS  ,DIPPPT ,1401,4501, UR/X/M ,N,2,2025
1462 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSEIML    ,DIPPPT ,3734,3734, OBC/X/M,N,1,2025
1463 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSEIML    ,DIPPPT ,3334,4424, UR/X/M ,N,5,2025
1464 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSEIML    ,DIPPPT ,3453,4453, SC/X/M ,N,2,2025
1465 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,CSEIML    ,DIPPPT ,4623,4623, ST/X/M ,N,1,2025
1466 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,EC        ,DIPPPT , 836,3658, OBC/X/M,N,3,2025
1467 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,EC        ,DIPPPT ,4729,4729, SC/X/M ,N,1,2025
1468 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,ELECT ELEX ,DIPPPT , 182 ,1390 , UR/X/M ,N,3,2025
1469 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY BHOPAL (2000), Private ,IT        ,DIPPPT , 137,2133, UR/X/M ,N,3,2025
